date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:42:59	691/691	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:35%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/06.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/06.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:42:59	526/526	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:35%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/07.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/07.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:00	526/526	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:35%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/08.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/08.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:00	429/429	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:35%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/11.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/11.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:00	639/639	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:35%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/12.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/12.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:00	711/711	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:36%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/13.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/13.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:01	652/652	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:36%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/14.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/14.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:01	749/749	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:36%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/15.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/15.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:01	729/729	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:36%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/16.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/16.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:02	686/686	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:36%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/17.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/17.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:02	639/639	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:36%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/18.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/18.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:02	639/639	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:37%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/19.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/19.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:02	650/650	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:37%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/20.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/20.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:03	605/605	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:37%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/21.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/21.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:03	618/618	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:37%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/22.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/22.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:03	586/586	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:37%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/23.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/23.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:03	641/641	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:37%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/24.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/24.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:04	641/641	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:31%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/25.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/25.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:04	641/641	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:31%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/26.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/26.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:04	641/641	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:31%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/29.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/29.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:05	415/415	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:31%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/30.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/30.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:05	406/406	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:32%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/31.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/31.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:05	693/693	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:32%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/32.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/32.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:05	570/570	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:32%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/33.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/33.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:06	570/570	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:32%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/34.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/34.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:06	656/656	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:32%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/35.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/35.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:06	656/656	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:32%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/36.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/36.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:07	1053/1053	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:33%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/37.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/37.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:07	708/708	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:33%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/38.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/38.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:07	630/630	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:33%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/39.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/39.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:07	699/699	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:33%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/40.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/40.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:08	684/684	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:33%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/41.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/41.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:08	736/736	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:33%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/42.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/42.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:08	818486/818486	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Jun%202014%2000:37:46%20GMT	http://i.cdn.turner.com/cnn/.element/img/3.0/weather/maps/nxrd_cac.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/3.0/weather/maps/nxrd_cac.gif	(from http://weather.edition.cnn.com/weather/intl/forecast.jsp?zipCode=94010&locCode=USCA0140)
09:43:08	672/672	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:33%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/43.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/43.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:08	672/672	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Sep%202007%2012:26:34%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/weather/01/44.png	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/weather/01/44.png	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:08	90/90	---M--	200	added ('OK')	image/gif	date:Tue,%2003%20Jul%202007%2019:17:18%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/global/red_bull.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/global/red_bull.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:09	130/130	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202008%2017:27:28%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/sect/ireport/int_tr.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/sect/ireport/int_tr.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:09	93/93	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202008%2017:27:28%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/sect/ireport/int_tl.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/sect/ireport/int_tl.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:09	131/131	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202008%2017:27:28%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/sect/ireport/blue_tr.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/sect/ireport/blue_tr.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:10	68/68	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202008%2017:27:28%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/sect/ireport/blue_tl.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/sect/ireport/blue_tl.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:10	194/194	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202008%2017:27:28%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/sect/ireport/blue_br.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/sect/ireport/blue_br.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:10	95/95	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Mar%202008%2017:27:28%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/sect/ireport/blue_bl.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/sect/ireport/blue_bl.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:11	277/277	---M--	200	added ('OK')	image/gif	date:Sat,%2030%20Jun%202007%2009:29:06%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/quick_vote/btn_vote.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/quick_vote/btn_vote.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:11	132/132	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2011:28:26%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_red_br.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_red_br.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:11	132/132	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2020:10:31%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_red_br.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_red_br.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:12	132/132	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2011:28:28%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_red_tr.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_red_tr.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:12	132/132	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2020:10:32%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_red_tr.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_red_tr.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:12	132/132	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2011:28:28%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_yellow_br.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_yellow_br.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:12	132/132	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2020:10:32%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_yellow_br.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_yellow_br.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:13	132/132	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2011:28:29%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_yellow_tr.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_yellow_tr.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:13	132/132	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2020:10:32%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_yellow_tr.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_yellow_tr.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:13	132/132	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2011:28:25%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_blue_br.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_blue_br.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:14	131/131	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2020:10:31%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_blue_br.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_blue_br.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:14	132/132	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2011:28:26%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_blue_tr.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_blue_tr.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:14	132/132	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2020:10:31%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_blue_tr.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_blue_tr.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:15	158/158	---M--	200	added ('OK')	image/gif	date:Mon,%2028%20Jan%202008%2020:09:07%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/live_elex/banner_blue_br.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/live_elex/banner_blue_br.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:15	158/158	---M--	200	added ('OK')	image/gif	date:Tue,%2029%20Jan%202008%2019:12:09%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/live_elex/drk_banner_blue_br.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/live_elex/drk_banner_blue_br.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:15	158/158	---M--	200	added ('OK')	image/gif	date:Mon,%2028%20Jan%202008%2020:09:07%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/live_elex/banner_blue_tr.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/live_elex/banner_blue_tr.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:15	158/158	---M--	200	added ('OK')	image/gif	date:Tue,%2029%20Jan%202008%2019:12:10%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/live_elex/drk_banner_blue_tr.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/live_elex/drk_banner_blue_tr.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:16	158/158	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2011:28:23%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_black_br.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_black_br.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:16	158/158	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2020:10:30%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_black_br.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_black_br.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:16	158/158	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2011:28:24%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_black_tr.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_black_tr.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:17	158/158	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2020:10:31%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_black_tr.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_black_tr.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:17	4014/4014	---M--	200	added ('OK')	image/gif	date:Tue,%2005%20Feb%202008%2015:33:56%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/live_elex/live_coverage.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/live_elex/live_coverage.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:17	3232/3232	---M--	200	added ('OK')	image/gif	date:Tue,%2029%20Jan%202008%2019:12:10%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/live_elex/drk_live_coverage.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/live_elex/drk_live_coverage.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:18	4376/4376	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2011:28:27%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_red_left.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_red_left.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:18	4376/4376	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2020:10:32%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_red_left.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_red_left.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:18	3129/3129	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2011:28:29%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_yellow_left.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_yellow_left.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:19	3127/3127	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2020:10:32%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_yellow_left.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_yellow_left.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:19	3243/3243	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2011:28:26%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_blue_left.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_blue_left.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:19	3243/3243	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2020:10:31%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_blue_left.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_blue_left.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:19	122/122	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2011:28:24%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_black_l.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/banner_black_l.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
09:43:20	124/124	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Sep%202007%2020:10:31%20GMT	http://i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_black_l.gif	C:/My%20Web%20Sites/cnn/i.cdn.turner.com/cnn/.element/img/2.0/content/live_news/elex/banner_black_l.gif	(from http://i.cdn.turner.com/cnn/.element/css/2.0/common.css)
